State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Feb-2014",71.204,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Mar-2014",889.024,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","Apr-2014",570.836,
"Western Australia","Total","TOTAL","Monthly","Burkina Faso","May-2014",70.84,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Aug-2013",942.888,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Sep-2013",616.369,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Oct-2013",3.199,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Nov-2013",1222.363,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Dec-2013",884.505,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Jan-2014",217.402,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Feb-2014",1498.708,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Mar-2014",2247.636,
"Western Australia","Total","TOTAL","Monthly","Myanmar","Apr-2014",3050.308,
"Western Australia","Total","TOTAL","Monthly","Myanmar","May-2014",5588.878,
"Western Australia","Total","TOTAL","Monthly","China","Aug-2013",5966975.628,
"Western Australia","Total","TOTAL","Monthly","China","Sep-2013",5937783.572,
"Western Australia","Total","TOTAL","Monthly","China","Oct-2013",6480112.283,
"Western Australia","Total","TOTAL","Monthly","China","Nov-2013",6183144.081,
"Western Australia","Total","TOTAL","Monthly","China","Dec-2013",6376573.277,
"Western Australia","Total","TOTAL","Monthly","China","Jan-2014",5927258.044,
"Western Australia","Total","TOTAL","Monthly","China","Feb-2014",5805729.285,
"Western Australia","Total","TOTAL","Monthly","China","Mar-2014",6363189.302,
"Western Australia","Total","TOTAL","Monthly","China","Apr-2014",6238597.462,
"Western Australia","Total","TOTAL","Monthly","China","May-2014",6117576.908,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Aug-2013",74.894,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Sep-2013",29.333,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Dec-2013",171.697,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Jan-2014",49.5,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Feb-2014",97.937,
"Western Australia","Total","TOTAL","Monthly","Djibouti","Mar-2014",93.923,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Aug-2013",150.334,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Sep-2013",32.41,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Oct-2013",177.225,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Nov-2013",22.449,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Dec-2013",127.806,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Feb-2014",118.72,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Mar-2014",44.021,
"Western Australia","Total","TOTAL","Monthly","Eritrea","Apr-2014",3.6,
"Western Australia","Total","TOTAL","Monthly","Eritrea","May-2014",128.242,
"Western Australia","Total","TOTAL","Monthly","Ghana","Aug-2013",5166.795,
"Western Australia","Total","TOTAL","Monthly","Ghana","Sep-2013",3158.17,
"Western Australia","Total","TOTAL","Monthly","Ghana","Oct-2013",1859.229,
"Western Australia","Total","TOTAL","Monthly","Ghana","Nov-2013",13463.601,
"Western Australia","Total","TOTAL","Monthly","Ghana","Dec-2013",2210.63,
"Western Australia","Total","TOTAL","Monthly","Ghana","Jan-2014",950.18,
"Western Australia","Total","TOTAL","Monthly","Ghana","Feb-2014",2986.237,
"Western Australia","Total","TOTAL","Monthly","Ghana","Mar-2014",2648.913,
"Western Australia","Total","TOTAL","Monthly","Ghana","Apr-2014",2722.097,
