State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nigeria","Dec-2013",100.545,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nigeria","Jan-2014",41.437,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nigeria","Feb-2014",22.293,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nigeria","Apr-2014",3.92,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nigeria","May-2014",4.668,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Rwanda","Aug-2013",2.033,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Slovenia","Oct-2013",14.729,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Slovenia","Jan-2014",128.034,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Sweden","Mar-2014",5.38,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Sweden","Apr-2014",45.087,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Sweden","May-2014",4.929,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Aug-2013",273.725,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Sep-2013",318.165,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Oct-2013",743.828,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Nov-2013",355.783,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Dec-2013",127.676,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Jan-2014",415.218,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Feb-2014",316.66,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Mar-2014",229.481,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","Apr-2014",201.214,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tanzania","May-2014",200.243,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tonga","Aug-2013",3.679,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tonga","Apr-2014",61.463,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Tonga","May-2014",1.2,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Afghanistan","Dec-2013",66.305,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Aug-2013",27599.019,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Sep-2013",18470.177,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Oct-2013",13051.365,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Nov-2013",2310.708,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Dec-2013",1911.819,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Feb-2014",22.969,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Mar-2014",555.898,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","Apr-2014",1208.243,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Bangladesh","May-2014",4778.553,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Burundi","Aug-2013",7.048,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Aug-2013",13231.23,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Sep-2013",46921.266,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Oct-2013",13318.352,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Nov-2013",20364.39,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Dec-2013",33095.732,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Jan-2014",243.814,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Feb-2014",18380.214,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Mar-2014",39481.024,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","Apr-2014",13716.419,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Canada","May-2014",2463.299,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Aug-2013",150.96,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Sep-2013",65.37,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Oct-2013",82.448,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Nov-2013",74.913,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Dec-2013",171.76,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Jan-2014",78.44,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Feb-2014",46.338,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Mar-2014",306.626,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","Apr-2014",118.6,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Chile","May-2014",82.848,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Aug-2013",359.475,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Sep-2013",302.761,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Oct-2013",515.744,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Nov-2013",284.839,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Dec-2013",270.931,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Jan-2014",335.022,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Feb-2014",440.236,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Mar-2014",240.598,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","Apr-2014",346.355,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Fiji","May-2014",306.42,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Cote d'Ivoire","Aug-2013",0.053,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Cote d'Ivoire","Nov-2013",11.024,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Cote d'Ivoire","Mar-2014",5.749,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Cote d'Ivoire","May-2014",16.08,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Jordan","Aug-2013",28.776,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Jordan","Dec-2013",30.833,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Jordan","Mar-2014",14.766,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Jordan","Apr-2014",7,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Aug-2013",37.9,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Sep-2013",61.872,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Nov-2013",6,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Dec-2013",41.016,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Jan-2014",135.454,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Feb-2014",61.398,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Mar-2014",12.5,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","Apr-2014",46.698,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Kenya","May-2014",129.358,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Aug-2013",32840.799,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Sep-2013",24743.047,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Oct-2013",53400.939,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Nov-2013",26696.864,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Dec-2013",42224.447,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Jan-2014",24711.601,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Feb-2014",41532.359,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Mar-2014",37508.354,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","Apr-2014",36154.091,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malaysia","May-2014",46967.611,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Maldives","Nov-2013",3.989,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Maldives","Dec-2013",7.3,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Maldives","May-2014",11.943,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mongolia","Aug-2013",4.41,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Aug-2013",111.179,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Sep-2013",115.096,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Oct-2013",196.118,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Nov-2013",279.181,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Dec-2013",157.633,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Jan-2014",175.354,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Feb-2014",139.269,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Mar-2014",184.477,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","Apr-2014",120.846,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Mozambique","May-2014",216.953,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Namibia","Mar-2014",3.049,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Aug-2013",163.253,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Oct-2013",19.622,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Nov-2013",12.023,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Dec-2013",11.731,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Feb-2014",4.899,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","Mar-2014",13.5,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Nauru","May-2014",17.032,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Aug-2013",680438.267,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Sep-2013",697223.855,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Oct-2013",684208.852,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Nov-2013",629086.222,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Dec-2013",829293.351,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Jan-2014",655481.528,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Feb-2014",676092.553,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Mar-2014",676444.276,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","Apr-2014",671910.777,
"Total","Total","Crude materials, inedible, except fuels","Monthly","No Country Details","May-2014",625592.391,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Trinidad and Tobago","Aug-2013",8.843,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Aug-2013",2326.168,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Sep-2013",2098.338,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Oct-2013",1693.811,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Nov-2013",2891.009,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Dec-2013",3082.05,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Jan-2014",2625.496,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Feb-2014",3744.192,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Mar-2014",3975.852,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","Apr-2014",2408.117,
"Total","Total","Crude materials, inedible, except fuels","Monthly","United Kingdom","May-2014",2077.829,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Aug-2013",43.148,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Sep-2013",45.389,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Oct-2013",151.849,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Nov-2013",418.539,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Dec-2013",403.252,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Jan-2014",11.845,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Feb-2014",187.453,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Mar-2014",69.242,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","Apr-2014",45.919,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Uruguay","May-2014",168.498,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Samoa","Sep-2013",5.127,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Samoa","May-2014",23.07,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Aug-2013",783.718,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Sep-2013",290.954,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Oct-2013",1594.425,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Nov-2013",427.329,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Dec-2013",2040.616,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Jan-2014",581.39,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","Feb-2014",880.869,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Argentina","May-2014",83.959,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Benin","Mar-2014",0.56,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Cayman Islands","Apr-2014",5.528,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Aug-2013",10147.615,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Sep-2013",9132.085,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Oct-2013",11389.331,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Nov-2013",10219.519,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Dec-2013",12499.057,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Jan-2014",3985.366,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Feb-2014",11944.178,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Mar-2014",6596.382,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","Apr-2014",4803.099,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Czech Republic","May-2014",6993.414,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Aug-2013",10770.601,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Sep-2013",14988.249,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Oct-2013",20939.118,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Nov-2013",15532.133,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Dec-2013",27244.178,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Jan-2014",15943.765,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Feb-2014",20448.696,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Mar-2014",17660.422,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","Apr-2014",10107.234,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Italy","May-2014",10563.367,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Aug-2013",1196824.069,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Sep-2013",974657.903,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Oct-2013",883407.839,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Nov-2013",855303.046,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Dec-2013",1169392.769,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Jan-2014",762294.907,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Feb-2014",1033167.5,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Mar-2014",1144065.529,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","Apr-2014",974827.746,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Japan","May-2014",901788.398,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Oct-2013",46.388,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Nov-2013",45.799,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Jan-2014",28.242,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Feb-2014",114.146,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Mar-2014",62.774,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","Apr-2014",79.723,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Malawi","May-2014",56.4,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Aug-2013",807.075,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Sep-2013",185.505,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Nov-2013",169.27,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Dec-2013",429.656,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Jan-2014",200.751,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Feb-2014",136.271,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Morocco","Mar-2014",136.098,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Palau","Sep-2013",32.744,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Aug-2013",28191.414,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Sep-2013",89673.905,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Oct-2013",79168.486,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Nov-2013",447.898,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Dec-2013",567.095,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Jan-2014",838.052,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Feb-2014",43468.023,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Mar-2014",96371.83,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","Apr-2014",53257.683,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Philippines","May-2014",88061.773,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Aug-2013",1773.526,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Sep-2013",1788.767,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Oct-2013",1375.745,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Nov-2013",10651.343,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Dec-2013",2824.265,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Jan-2014",1206.304,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Feb-2014",1726.734,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Mar-2014",1830.052,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","Apr-2014",7601.953,
"Total","Total","Crude materials, inedible, except fuels","Monthly","South Africa","May-2014",10418.146,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Aug-2013",8482.261,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Sep-2013",4682.252,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Oct-2013",3272.154,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Nov-2013",4166.493,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Dec-2013",4393.877,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Jan-2014",2321.835,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Feb-2014",3269.374,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Mar-2014",1039.456,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","Apr-2014",3130.667,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Singapore","May-2014",1380.849,
"Total","Total","Crude materials, inedible, except fuels","Monthly","St. Lucia","May-2014",2.35,
"Total","Total","Crude materials, inedible, except fuels","Monthly","Antigua and Barbuda","May-2014",6.154,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Cambodia","Sep-2013",0.932,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Cambodia","Nov-2013",21.332,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Cambodia","Dec-2013",3.266,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Cambodia","May-2014",0.931,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Aug-2013",1339.452,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Sep-2013",713.977,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Oct-2013",993.073,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Nov-2013",1018.022,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Dec-2013",651.431,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Jan-2014",673.95,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Feb-2014",1030.803,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Mar-2014",944.435,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","Apr-2014",1561.724,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Indonesia","May-2014",808.055,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Aug-2013",1458.085,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Sep-2013",3056.483,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Oct-2013",2034.217,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Nov-2013",1410.889,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Dec-2013",5103.671,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Jan-2014",1255.815,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Feb-2014",2548.131,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Mar-2014",5568.532,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","Apr-2014",4038.518,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","New Zealand","May-2014",4675.016,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","French Polynesia","Sep-2013",26.4,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","French Polynesia","Apr-2014",18.509,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","French Polynesia","May-2014",5.924,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Aug-2013",32.699,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Sep-2013",33.151,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Oct-2013",19.014,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Nov-2013",42.166,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Dec-2013",125.533,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Jan-2014",76.197,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Feb-2014",38.027,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Mar-2014",32.31,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","Apr-2014",26.014,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Papua New Guinea","May-2014",103.302,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Saudi Arabia","Oct-2013",38.399,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Saudi Arabia","Nov-2013",3.913,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Saudi Arabia","Jan-2014",2.608,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Solomon Islands","Nov-2013",0.863,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Solomon Islands","Dec-2013",0.386,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Solomon Islands","May-2014",204.115,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Burkina Faso","Mar-2014",3.525,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Aug-2013",995.625,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Sep-2013",2336.448,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Oct-2013",5841.551,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Nov-2013",6141.922,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Dec-2013",8803.078,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Jan-2014",8191.876,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Feb-2014",3967.978,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Mar-2014",6880.486,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","Apr-2014",4396.425,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","China","May-2014",3336.52,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Sep-2013",50.307,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Nov-2013",105.874,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Dec-2013",222.936,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Jan-2014",112.061,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Feb-2014",18.257,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","Mar-2014",113.575,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Madagascar","May-2014",22.323,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Aug-2013",2.395,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Oct-2013",4.518,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Nov-2013",10.344,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Jan-2014",2.334,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Feb-2014",2.334,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Mar-2014",2.334,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norfolk Island","Apr-2014",2.334,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Norway","Dec-2013",197.704,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Oman","Nov-2013",2550,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Total","Aug-2013",40089.328,
"Total","Total","Animal and vegetable oils, fats and waxes","Monthly","Total","Sep-2013",62973.475,
