State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","Mar-2014",154.292,
"Victoria","Total","TOTAL","Monthly","Wallis & Futuna Islands","May-2014",148.223,
"Victoria","Total","TOTAL","Monthly","Belize","Aug-2013",5.328,
"Victoria","Total","TOTAL","Monthly","Belize","Mar-2014",15.605,
"Victoria","Total","TOTAL","Monthly","Belize","Apr-2014",7.557,
"Victoria","Total","TOTAL","Monthly","Belize","May-2014",6.847,
"Victoria","Total","TOTAL","Monthly","Bermuda","Jan-2014",4.621,
"Victoria","Total","TOTAL","Monthly","Bermuda","May-2014",24.257,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Aug-2013",24.823,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Sep-2013",15.325,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Oct-2013",37.225,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Nov-2013",18.182,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Feb-2014",19.898,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","Apr-2014",6.207,
"Victoria","Total","TOTAL","Monthly","Burkina Faso","May-2014",2.962,
"Victoria","Total","TOTAL","Monthly","Myanmar","Aug-2013",2276.671,
"Victoria","Total","TOTAL","Monthly","Myanmar","Sep-2013",2630.075,
"Victoria","Total","TOTAL","Monthly","Myanmar","Oct-2013",3856.096,
"Victoria","Total","TOTAL","Monthly","Myanmar","Nov-2013",3584.219,
"Victoria","Total","TOTAL","Monthly","Myanmar","Dec-2013",5819.566,
"Victoria","Total","TOTAL","Monthly","Myanmar","Jan-2014",6077.214,
"Victoria","Total","TOTAL","Monthly","Myanmar","Feb-2014",9042.413,
"Victoria","Total","TOTAL","Monthly","Myanmar","Mar-2014",2645.756,
"Victoria","Total","TOTAL","Monthly","Myanmar","Apr-2014",3152.297,
"Victoria","Total","TOTAL","Monthly","Myanmar","May-2014",1674.555,
"Victoria","Total","TOTAL","Monthly","China","Aug-2013",347485.666,
"Victoria","Total","TOTAL","Monthly","China","Sep-2013",365083.297,
"Victoria","Total","TOTAL","Monthly","China","Oct-2013",356732.393,
"Victoria","Total","TOTAL","Monthly","China","Nov-2013",369873.633,
"Victoria","Total","TOTAL","Monthly","China","Dec-2013",477513.847,
"Victoria","Total","TOTAL","Monthly","China","Jan-2014",353650.02,
"Victoria","Total","TOTAL","Monthly","China","Feb-2014",369821.144,
"Victoria","Total","TOTAL","Monthly","China","Mar-2014",389182.798,
"Victoria","Total","TOTAL","Monthly","China","Apr-2014",371092.304,
"Victoria","Total","TOTAL","Monthly","China","May-2014",321300.042,
"Victoria","Total","TOTAL","Monthly","Djibouti","Aug-2013",10,
"Victoria","Total","TOTAL","Monthly","Djibouti","Sep-2013",126.222,
"Victoria","Total","TOTAL","Monthly","Djibouti","Nov-2013",999.235,
"Victoria","Total","TOTAL","Monthly","Djibouti","Dec-2013",80,
"Victoria","Total","TOTAL","Monthly","Djibouti","Jan-2014",80,
"Victoria","Total","TOTAL","Monthly","Djibouti","Feb-2014",160,
"Victoria","Total","TOTAL","Monthly","Djibouti","Mar-2014",111.855,
"Victoria","Total","TOTAL","Monthly","Eritrea","Sep-2013",77.385,
"Victoria","Total","TOTAL","Monthly","Eritrea","Nov-2013",10.8,
"Victoria","Total","TOTAL","Monthly","Eritrea","Dec-2013",11.193,
"Victoria","Total","TOTAL","Monthly","Eritrea","Apr-2014",10.15,
"Victoria","Total","TOTAL","Monthly","Ghana","Aug-2013",558.97,
"Victoria","Total","TOTAL","Monthly","Ghana","Sep-2013",637.831,
"Victoria","Total","TOTAL","Monthly","Ghana","Oct-2013",444.858,
"Victoria","Total","TOTAL","Monthly","Ghana","Nov-2013",861.696,
"Victoria","Total","TOTAL","Monthly","Ghana","Dec-2013",3933.01,
"Victoria","Total","TOTAL","Monthly","Ghana","Jan-2014",352.874,
"Victoria","Total","TOTAL","Monthly","Ghana","Feb-2014",584.754,
"Victoria","Total","TOTAL","Monthly","Ghana","Mar-2014",217.443,
"Victoria","Total","TOTAL","Monthly","Ghana","Apr-2014",116.476,
"Victoria","Total","TOTAL","Monthly","Ghana","May-2014",186.786,
"Victoria","Total","TOTAL","Monthly","Mali","Aug-2013",9.446,
"Victoria","Total","TOTAL","Monthly","Mali","Sep-2013",11.738,
"Victoria","Total","TOTAL","Monthly","Mali","Oct-2013",7.545,
"Victoria","Total","TOTAL","Monthly","Mali","Nov-2013",21.07,
"Victoria","Total","TOTAL","Monthly","Mali","Dec-2013",8.74,
"Victoria","Total","TOTAL","Monthly","Mali","Jan-2014",3.2,
"Victoria","Total","TOTAL","Monthly","Mali","Feb-2014",192.448,
"Victoria","Total","TOTAL","Monthly","Mali","Mar-2014",34.847,
"Victoria","Total","TOTAL","Monthly","Mali","Apr-2014",93.402,
"Victoria","Total","TOTAL","Monthly","Mali","May-2014",12.417,
"Victoria","Total","TOTAL","Monthly","Madagascar","Aug-2013",57.972,
"Victoria","Total","TOTAL","Monthly","Madagascar","Sep-2013",41.001,
"Victoria","Total","TOTAL","Monthly","Madagascar","Oct-2013",527.434,
"Victoria","Total","TOTAL","Monthly","Madagascar","Nov-2013",176.776,
"Victoria","Total","TOTAL","Monthly","Madagascar","Dec-2013",18.084,
"Victoria","Total","TOTAL","Monthly","Madagascar","Jan-2014",40.5,
"Victoria","Total","TOTAL","Monthly","Madagascar","Feb-2014",90.711,
"Victoria","Total","TOTAL","Monthly","Madagascar","Mar-2014",806.798,
"Victoria","Total","TOTAL","Monthly","Madagascar","Apr-2014",17.663,
"Victoria","Total","TOTAL","Monthly","Madagascar","May-2014",122.986,
"Victoria","Total","TOTAL","Monthly","Marianas Northern","Sep-2013",57.274,
"Victoria","Total","TOTAL","Monthly","Marianas Northern","Dec-2013",48.76,
"Victoria","Total","TOTAL","Monthly","Marianas Northern","Jan-2014",27.501,
"Victoria","Total","TOTAL","Monthly","Marianas Northern","Mar-2014",6.212,
"Victoria","Total","TOTAL","Monthly","Nicaragua","Aug-2013",15.035,
