State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Tasmania","Total","TOTAL","Monthly","Belgium","May-2014",148.382,
"Tasmania","Total","TOTAL","Monthly","Virgin Islands, British","Oct-2013",30.704,
"Tasmania","Total","TOTAL","Monthly","Virgin Islands, British","Mar-2014",3.456,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Aug-2013",0.243,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Oct-2013",888.208,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Dec-2013",0.948,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Jan-2014",0.57,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Feb-2014",0.406,
"Tasmania","Total","TOTAL","Monthly","Christmas Island","Mar-2014",4.462,
"Tasmania","Total","TOTAL","Monthly","Costa Rica","Sep-2013",5.12,
"Tasmania","Total","TOTAL","Monthly","Denmark","Aug-2013",4,
"Tasmania","Total","TOTAL","Monthly","Denmark","Sep-2013",5.836,
"Tasmania","Total","TOTAL","Monthly","Denmark","Oct-2013",53.631,
"Tasmania","Total","TOTAL","Monthly","Denmark","Nov-2013",9.15,
"Tasmania","Total","TOTAL","Monthly","Denmark","Dec-2013",11.22,
"Tasmania","Total","TOTAL","Monthly","Denmark","Jan-2014",8.028,
"Tasmania","Total","TOTAL","Monthly","Denmark","Mar-2014",11.589,
"Tasmania","Total","TOTAL","Monthly","Denmark","Apr-2014",161.686,
"Tasmania","Total","TOTAL","Monthly","Denmark","May-2014",101.765,
"Tasmania","Total","TOTAL","Monthly","East Timor, Dem Rep of","Aug-2013",4.786,
"Tasmania","Total","TOTAL","Monthly","East Timor, Dem Rep of","Nov-2013",5.342,
"Tasmania","Total","TOTAL","Monthly","East Timor, Dem Rep of","Feb-2014",0.054,
"Tasmania","Total","TOTAL","Monthly","East Timor, Dem Rep of","Mar-2014",3.706,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Aug-2013",16152.693,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Sep-2013",18569.314,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Oct-2013",9830.957,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Nov-2013",16705.064,
"Tasmania","Total","TOTAL","Monthly","Hong Kong (SAR of China)","Dec-2013",16977.81,
