State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Queensland","Total","TOTAL","Monthly","Ghana","Mar-2014",376.132,
"Queensland","Total","TOTAL","Monthly","Ghana","Apr-2014",390.079,
"Queensland","Total","TOTAL","Monthly","Ghana","May-2014",100.518,
"Queensland","Total","TOTAL","Monthly","Mali","Nov-2013",85.319,
"Queensland","Total","TOTAL","Monthly","Mali","Dec-2013",651.816,
"Queensland","Total","TOTAL","Monthly","Mali","Jan-2014",13.411,
"Queensland","Total","TOTAL","Monthly","Mali","Feb-2014",170.117,
"Queensland","Total","TOTAL","Monthly","Mali","Mar-2014",125.761,
"Queensland","Total","TOTAL","Monthly","Mali","May-2014",2.426,
"Queensland","Total","TOTAL","Monthly","Madagascar","Aug-2013",16.501,
"Queensland","Total","TOTAL","Monthly","Madagascar","Sep-2013",24.004,
"Queensland","Total","TOTAL","Monthly","Madagascar","Oct-2013",58.109,
"Queensland","Total","TOTAL","Monthly","Madagascar","Nov-2013",16.184,
"Queensland","Total","TOTAL","Monthly","Madagascar","Dec-2013",16.078,
"Queensland","Total","TOTAL","Monthly","Madagascar","Jan-2014",48.165,
"Queensland","Total","TOTAL","Monthly","Madagascar","Feb-2014",16.21,
"Queensland","Total","TOTAL","Monthly","Madagascar","Mar-2014",7.444,
"Queensland","Total","TOTAL","Monthly","Madagascar","Apr-2014",8.225,
"Queensland","Total","TOTAL","Monthly","Madagascar","May-2014",63.124,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","Sep-2013",13.781,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","Nov-2013",18.355,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","Feb-2014",0.955,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","Mar-2014",3.745,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","Apr-2014",18.856,
"Queensland","Total","TOTAL","Monthly","Marianas Northern","May-2014",16.484,
"Queensland","Total","TOTAL","Monthly","Nicaragua","Oct-2013",3.297,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Aug-2013",170.641,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Sep-2013",35.14,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Oct-2013",240.705,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Nov-2013",461.929,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Dec-2013",30.098,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Jan-2014",96.604,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Feb-2014",121.196,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Mar-2014",251.115,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","Apr-2014",102.801,
"Queensland","Total","TOTAL","Monthly","Norfolk Island","May-2014",85.935,
"Queensland","Total","TOTAL","Monthly","Norway","Aug-2013",773.353,
"Queensland","Total","TOTAL","Monthly","Norway","Sep-2013",281.761,
"Queensland","Total","TOTAL","Monthly","Norway","Oct-2013",304.436,
"Queensland","Total","TOTAL","Monthly","Norway","Nov-2013",130.041,
"Queensland","Total","TOTAL","Monthly","Norway","Dec-2013",439.188,
"Queensland","Total","TOTAL","Monthly","Norway","Jan-2014",49.913,
"Queensland","Total","TOTAL","Monthly","Norway","Feb-2014",152.101,
"Queensland","Total","TOTAL","Monthly","Norway","Mar-2014",397.357,
"Queensland","Total","TOTAL","Monthly","Norway","Apr-2014",389.736,
"Queensland","Total","TOTAL","Monthly","Norway","May-2014",245.801,
"Queensland","Total","TOTAL","Monthly","Oman","Aug-2013",254.243,
"Queensland","Total","TOTAL","Monthly","Oman","Sep-2013",15232.634,
"Queensland","Total","TOTAL","Monthly","Oman","Oct-2013",13621.768,
"Queensland","Total","TOTAL","Monthly","Oman","Nov-2013",15568.917,
"Queensland","Total","TOTAL","Monthly","Oman","Dec-2013",15570.383,
"Queensland","Total","TOTAL","Monthly","Oman","Jan-2014",268.218,
"Queensland","Total","TOTAL","Monthly","Oman","Feb-2014",16394.22,
"Queensland","Total","TOTAL","Monthly","Oman","Mar-2014",306.871,
"Queensland","Total","TOTAL","Monthly","Oman","Apr-2014",118.269,
"Queensland","Total","TOTAL","Monthly","Oman","May-2014",16614.964,
"Queensland","Total","TOTAL","Monthly","Pakistan","Aug-2013",26785.188,
"Queensland","Total","TOTAL","Monthly","Pakistan","Sep-2013",14475.298,
"Queensland","Total","TOTAL","Monthly","Pakistan","Oct-2013",8485.437,
"Queensland","Total","TOTAL","Monthly","Pakistan","Nov-2013",667.203,
"Queensland","Total","TOTAL","Monthly","Pakistan","Dec-2013",501.762,
"Queensland","Total","TOTAL","Monthly","Pakistan","Jan-2014",372.128,
"Queensland","Total","TOTAL","Monthly","Pakistan","Feb-2014",3316.249,
"Queensland","Total","TOTAL","Monthly","Pakistan","Mar-2014",2221.935,
"Queensland","Total","TOTAL","Monthly","Pakistan","Apr-2014",1396.686,
"Queensland","Total","TOTAL","Monthly","Pakistan","May-2014",2285.349,
"Queensland","Total","TOTAL","Monthly","Peru","Aug-2013",910.609,
"Queensland","Total","TOTAL","Monthly","Peru","Sep-2013",278.45,
"Queensland","Total","TOTAL","Monthly","Peru","Oct-2013",488.638,
"Queensland","Total","TOTAL","Monthly","Peru","Nov-2013",993.247,
"Queensland","Total","TOTAL","Monthly","Peru","Dec-2013",4371.192,
"Queensland","Total","TOTAL","Monthly","Peru","Jan-2014",106.694,
"Queensland","Total","TOTAL","Monthly","Peru","Feb-2014",1391.696,
"Queensland","Total","TOTAL","Monthly","Peru","Mar-2014",4058.164,
"Queensland","Total","TOTAL","Monthly","Peru","Apr-2014",194.712,
"Queensland","Total","TOTAL","Monthly","Peru","May-2014",3705.079,
"Queensland","Total","TOTAL","Monthly","Paraguay","Jan-2014",82.842,
"Queensland","Total","TOTAL","Monthly","Paraguay","Mar-2014",5.702,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Aug-2013",87.745,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Sep-2013",3,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Oct-2013",123.314,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Dec-2013",73.152,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Jan-2014",13.194,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Feb-2014",25.139,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","Apr-2014",58.728,
"Queensland","Total","TOTAL","Monthly","Samoa (American)","May-2014",4.974,
"Queensland","Total","TOTAL","Monthly","Spain","Aug-2013",14447.803,
"Queensland","Total","TOTAL","Monthly","Spain","Sep-2013",12074.931,
"Queensland","Total","TOTAL","Monthly","Spain","Oct-2013",33425.612,
"Queensland","Total","TOTAL","Monthly","Spain","Nov-2013",41072.141,
"Queensland","Total","TOTAL","Monthly","Spain","Dec-2013",4164.004,
"Queensland","Total","TOTAL","Monthly","Spain","Jan-2014",25724.127,
"Queensland","Total","TOTAL","Monthly","Spain","Feb-2014",13266.74,
"Queensland","Total","TOTAL","Monthly","Spain","Mar-2014",19682.058,
"Queensland","Total","TOTAL","Monthly","Spain","Apr-2014",50250.08,
"Queensland","Total","TOTAL","Monthly","Spain","May-2014",13856.501,
"Queensland","Total","TOTAL","Monthly","St. Helena","May-2014",8.016,
"Queensland","Total","TOTAL","Monthly","Taiwan","Aug-2013",142593.573,
"Queensland","Total","TOTAL","Monthly","Taiwan","Sep-2013",170128.535,
"Queensland","Total","TOTAL","Monthly","Taiwan","Oct-2013",136924.616,
"Queensland","Total","TOTAL","Monthly","Taiwan","Nov-2013",84395.802,
"Queensland","Total","TOTAL","Monthly","Taiwan","Dec-2013",201750.11,
"Queensland","Total","TOTAL","Monthly","Taiwan","Jan-2014",133519.266,
"Queensland","Total","TOTAL","Monthly","Taiwan","Feb-2014",143397.501,
"Queensland","Total","TOTAL","Monthly","Taiwan","Mar-2014",134256.814,
"Queensland","Total","TOTAL","Monthly","Taiwan","Apr-2014",146101.554,
"Queensland","Total","TOTAL","Monthly","Taiwan","May-2014",107319.073,
"Queensland","Total","TOTAL","Monthly","Turkey","Aug-2013",7376.676,
"Queensland","Total","TOTAL","Monthly","Turkey","Sep-2013",57.522,
"Queensland","Total","TOTAL","Monthly","Turkey","Oct-2013",139.315,
"Queensland","Total","TOTAL","Monthly","Turkey","Nov-2013",166.242,
"Queensland","Total","TOTAL","Monthly","Turkey","Dec-2013",1214.438,
"Queensland","Total","TOTAL","Monthly","Turkey","Jan-2014",92.506,
"Queensland","Total","TOTAL","Monthly","Turkey","Feb-2014",82.877,
"Queensland","Total","TOTAL","Monthly","Turkey","Mar-2014",313.388,
"Queensland","Total","TOTAL","Monthly","Turkey","Apr-2014",390.369,
"Queensland","Total","TOTAL","Monthly","Turkey","May-2014",27977.682,
"Queensland","Total","TOTAL","Monthly","Ukraine","Aug-2013",663.454,
"Queensland","Total","TOTAL","Monthly","Ukraine","Sep-2013",543.645,
"Queensland","Total","TOTAL","Monthly","Ukraine","Oct-2013",479.789,
"Queensland","Total","TOTAL","Monthly","Ukraine","Nov-2013",373.811,
"Queensland","Total","TOTAL","Monthly","Ukraine","Dec-2013",227.423,
"Queensland","Total","TOTAL","Monthly","Ukraine","Jan-2014",22750.557,
"Queensland","Total","TOTAL","Monthly","Ukraine","Feb-2014",26.609,
"Queensland","Total","TOTAL","Monthly","Ukraine","Mar-2014",279.705,
"Queensland","Total","TOTAL","Monthly","Ukraine","Apr-2014",86.246,
"Queensland","Total","TOTAL","Monthly","Ukraine","May-2014",101.304,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Aug-2013",103.923,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Sep-2013",68.859,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Oct-2013",155.883,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Nov-2013",151.746,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Jan-2014",104.965,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Feb-2014",5.758,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Mar-2014",90.337,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Apr-2014",28.818,
"Queensland","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","May-2014",2,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Aug-2013",83.586,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Sep-2013",31.239,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Oct-2013",263.127,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Nov-2013",29.354,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Dec-2013",3.806,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Jan-2014",31.453,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Feb-2014",4.4,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","Mar-2014",16.461,
"Queensland","Total","TOTAL","Monthly","Zimbabwe","May-2014",38.793,
"Queensland","Total","TOTAL","Monthly","Netherlands Antilles","Jan-2014",19.075,
"Queensland","Total","TOTAL","Monthly","Bahrain","Aug-2013",964.49,
"Queensland","Total","TOTAL","Monthly","Bahrain","Sep-2013",778.252,
"Queensland","Total","TOTAL","Monthly","Bahrain","Oct-2013",150.276,
"Queensland","Total","TOTAL","Monthly","Bahrain","Nov-2013",505.047,
